Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
433.0,25.0,21.0,35.0,,Main Dish,0,,Baking,0,1,0,1,0,0,1,0,0
272.0,1.0,25.0,13.0,,Dessert,0,,Freezing,35,0,0,0,0,0,0,0,0
616.0,5.0,31.0,84.0,,Dessert,0,,Freezing,40,0,0,0,0,0,1,1,0
99.0,1.0,5.0,12.0,,Dessert,0,,Freezing,120,0,0,0,0,0,0,0,1
512.0,21.0,25.0,48.0,,Main Dish,0,,Boiling,35,0,0,1,0,0,1,0,0
179.0,8.0,6.0,24.0,,Dessert,0,,Baking,30,0,1,0,0,0,1,0,0
455.0,10.0,29.0,39.0,,Dessert,0,,Baking,0,0,1,0,0,0,1,1,0
311.0,7.0,13.0,43.0,,Dessert,0,,Baking,255,0,0,0,0,0,1,1,0
712.0,43.0,21.0,89.0,,Main Dish,0,,Raw Food,25,1,0,1,0,0,0,1,0
520.0,35.0,29.0,21.0,,Main Dish,0,,Frying,20,1,0,1,0,0,0,1,0
455.0,25.0,34.0,12.0,,Main Dish,1,,Grilling,270,0,0,1,0,0,0,0,0
656.0,51.0,39.0,23.0,Lunch,Main Dish,0,,Grilling,10,0,0,1,0,0,1,1,0
460.0,22.0,26.0,42.0,,Main Dish,0,,Baking,30,1,0,1,0,0,0,0,0
475.0,20.0,24.0,46.0,,Main Dish,0,,Baking,5,1,0,1,0,0,0,0,0
515.0,43.0,13.0,54.0,,Main Dish,0,,Boiling,40,1,0,1,0,0,1,0,0
330.0,27.0,14.0,25.0,,Main Dish,0,,Frying,40,1,0,1,0,0,0,0,0
275.0,19.0,8.0,33.0,,,0,,Frying,30,1,1,1,0,0,0,0,0
473.0,44.0,19.0,32.0,,Main Dish,0,,Baking,10,1,1,1,0,0,1,0,0
75.0,2.0,4.0,7.0,,,1,,Baking,150,0,0,0,0,0,0,0,0
89.0,2.0,4.0,12.0,,Dessert,0,,Baking,50,0,0,0,0,0,1,1,1
293.0,41.0,6.0,11.0,Lunch,Soup,0,,Boiling,5,1,0,1,1,0,0,0,0
354.0,3.0,31.0,18.0,,Salad,0,Vegetarian,Boiling,200,1,0,0,0,0,0,0,0
78.0,2.0,3.0,11.0,,Dessert,0,,Baking,35,0,0,0,0,0,0,1,0
106.0,2.0,3.0,18.0,,Dessert,0,,Baking,55,0,0,0,0,0,1,1,0
129.0,2.0,6.0,18.0,,Dessert,0,,Baking,45,0,0,0,0,0,1,1,0
598.0,47.0,35.0,21.0,,Main Dish,0,,Frying,0,0,0,1,0,0,0,0,0
302.0,4.0,22.0,25.0,,Dessert,0,,Baking,40,0,0,0,0,0,1,1,0
704.0,16.0,50.0,50.0,,Dessert,0,,Baking,375,0,1,0,0,0,1,1,0
265.0,8.0,14.0,27.0,,Salad,0,,Freezing,30,1,0,1,0,0,1,0,0
212.0,7.0,5.0,35.0,Breakfast,,0,,Baking,120,0,0,0,0,0,1,1,0
91.0,2.0,3.0,13.0,,Dessert,0,,Baking,135,0,0,0,0,0,1,1,0
505.0,29.0,18.0,58.0,,Main Dish,0,Vegetarian,Baking,45,1,0,0,0,0,1,0,0
307.0,8.0,8.0,51.0,,Main Dish,0,,Baking,20,0,0,0,0,0,0,1,0
159.0,2.0,5.0,27.0,,Dessert,0,,Baking,585,0,1,0,0,0,1,1,1
302.0,4.0,10.0,52.0,,Dessert,0,,Baking,0,0,1,0,0,0,1,1,0
350.0,14.0,25.0,18.0,Snack,Appetizer,0,,Steaming,40,1,0,0,0,0,1,0,1
413.0,5.0,24.0,47.0,,Dessert,0,,Baking,40,0,0,0,0,0,1,1,1
297.0,3.0,13.0,42.0,,Dessert,0,,Baking,30,0,1,0,0,0,1,1,0
211.0,17.0,13.0,6.0,Breakfast,,0,,Baking,50,1,1,1,0,1,1,0,0
78.0,1.0,3.0,13.0,,Dessert,0,,Baking,570,1,1,0,0,0,1,1,1
394.0,15.0,18.0,42.0,Lunch,Main Dish,0,,Baking,15,0,0,0,0,0,1,1,0
204.0,2.0,19.0,8.0,Snack,Appetizer,1,,Grilling,20,1,0,0,0,0,0,0,0
154.0,14.0,7.0,11.0,Lunch,Salad,0,,Grilling,35,1,0,0,1,0,0,0,0
1068.0,48.0,56.0,96.0,Lunch,Main Dish,0,,Freezing,130,1,0,1,0,0,1,0,0
944.0,50.0,64.0,43.0,,Main Dish,0,,Baking,370,1,0,1,0,0,1,0,0
331.0,18.0,28.0,7.0,Lunch,Salad,0,,Raw Food,20,1,1,1,0,0,1,0,0
338.0,5.0,17.0,43.0,,Dessert,0,,Freezing,10,1,1,0,0,0,0,1,1
435.0,5.0,29.0,40.0,,Dessert,0,,Baking,290,1,1,0,0,0,1,0,0
603.0,25.0,39.0,40.0,,Main Dish,0,,Baking,45,1,0,1,0,0,1,1,0
265.0,19.0,17.0,10.0,,Salad,0,,Boiling,35,1,1,0,1,0,0,0,0
174.0,5.0,0.0,39.0,,Side Dish,0,,Steaming,40,1,0,0,0,0,0,0,0
503.0,27.0,32.0,28.0,,,0,,Smoking,135,1,0,1,0,0,1,1,0
360.0,2.0,31.0,21.0,,Dessert,0,,Steaming,30,0,0,0,0,0,1,0,0
277.0,21.0,17.0,9.0,,Main Dish,0,,Baking,40,0,0,1,0,0,1,1,0
453.0,19.0,32.0,23.0,Snack,Appetizer,0,,Grilling,25,0,0,1,0,0,1,0,0
338.0,10.0,16.0,41.0,,Salad,0,,Freezing,0,1,0,0,0,0,1,0,0
291.0,9.0,15.0,33.0,Lunch,Salad,0,,Boiling,30,1,0,0,0,0,1,0,0
438.0,15.0,22.0,48.0,,Salad,0,,Boiling,35,1,0,0,0,0,1,0,0
64.0,2.0,1.0,10.0,,,0,,Boiling,15,1,0,1,0,0,0,0,0
181.0,5.0,1.0,38.0,,Salad,1,,Freezing,25,1,0,0,0,1,0,0,0
106.0,4.0,5.0,12.0,,Side Dish,1,,Freezing,20,1,0,1,0,0,0,0,0
521.0,41.0,37.0,5.0,,Main Dish,0,,Baking,25,1,0,1,0,0,1,0,0
421.0,10.0,31.0,29.0,,Dessert,0,,Freezing,322,0,0,0,0,0,1,0,0
163.0,6.0,4.0,28.0,,Main Dish,0,,Baking,50,1,0,0,0,0,0,1,0
208.0,6.0,6.0,33.0,,Main Dish,0,,Baking,25,0,0,0,0,0,0,1,0
318.0,17.0,19.0,21.0,,Side Dish,0,,Baking,15,1,1,0,0,0,1,1,0
356.0,29.0,25.0,3.0,,Main Dish,0,,Boiling,50,1,0,1,0,0,1,0,0
348.0,5.0,19.0,41.0,Lunch,Salad,1,,Boiling,825,1,0,0,0,0,0,0,0
428.0,20.0,9.0,66.0,,Side Dish,0,,Boiling,15,1,0,0,0,0,0,1,0
1078.0,51.0,94.0,6.0,,Main Dish,0,,Grilling,30,1,0,1,0,0,0,0,0
683.0,7.0,58.0,35.0,,Side Dish,0,,Frying,120,1,0,0,0,0,1,1,0
372.0,18.0,32.0,2.0,,Main Dish,0,,Freezing,120,0,0,1,0,0,0,0,0
492.0,18.0,27.0,44.0,Breakfast,Main Dish,0,,Frying,25,1,0,1,0,0,0,0,0
581.0,27.0,29.0,51.0,,,0,,Baking,0,1,0,1,0,0,1,0,0
385.0,19.0,24.0,23.0,Lunch,Soup,0,,Boiling,50,1,0,1,0,0,0,0,0
1336.0,58.0,65.0,123.0,,Main Dish,0,,Boiling,120,1,0,1,0,0,1,0,0
578.0,30.0,25.0,57.0,,,0,,Baking,0,1,0,1,0,0,0,0,0
792.0,31.0,53.0,45.0,,,0,,Frying,35,1,0,1,0,1,0,0,0
398.0,21.0,20.0,33.0,,,0,,Baking,25,1,0,1,0,0,1,0,0
249.0,12.0,9.0,28.0,,Soup,0,,Stewing,10,1,0,1,0,0,1,0,0
306.0,26.0,12.0,24.0,,Soup,0,,Stewing,45,1,0,1,0,1,0,0,0
417.0,21.0,27.0,23.0,,Side Dish,0,,Frying,50,1,0,1,0,0,1,0,0
683.0,17.0,54.0,34.0,Lunch,Soup,0,,Frying,35,1,0,1,0,0,1,1,0
186.0,12.0,11.0,9.0,,Main Dish,0,,Baking,125,1,0,1,0,1,1,1,1
482.0,27.0,24.0,38.0,,Soup,0,,Boiling,40,1,0,1,0,0,1,1,0
291.0,21.0,11.0,28.0,,Soup,0,,Frying,55,1,0,1,0,0,0,0,0
393.0,19.0,20.0,36.0,,Main Dish,0,,Boiling,35,1,0,1,0,0,1,0,0
461.0,17.0,39.0,7.0,,Main Dish,1,,Frying,45,1,0,1,0,0,0,0,0
423.0,17.0,22.0,40.0,,Main Dish,0,,Baking,15,1,0,1,0,0,0,1,0
20.0,1.0,1.0,4.0,,,1,,Smoking,5,1,0,0,0,0,0,0,0
703.0,31.0,25.0,75.0,,Side Dish,0,,Raw Food,50,1,1,0,1,0,0,1,0
347.0,19.0,21.0,23.0,,Side Dish,0,,Stewing,140,1,0,1,0,0,1,0,0
134.0,2.0,6.0,19.0,,Dessert,0,,Frying,0,0,1,0,0,0,0,1,1
636.0,32.0,45.0,26.0,,Main Dish,0,,Baking,30,1,0,1,0,0,1,0,0
258.0,7.0,10.0,31.0,,Side Dish,0,,Boiling,45,1,0,1,0,1,1,1,0
101.0,5.0,1.0,22.0,,Side Dish,1,,Steaming,40,1,0,0,0,0,0,0,0
467.0,21.0,31.0,26.0,,Main Dish,0,,Frying,30,1,0,1,0,1,1,0,0
807.0,41.0,52.0,42.0,,Main Dish,0,,Baking,145,1,0,1,0,1,1,0,0
470.0,44.0,23.0,22.0,,Main Dish,0,,Baking,10,1,0,1,0,0,1,0,0
569.0,23.0,44.0,23.0,,,0,,Baking,5,0,0,1,0,0,1,1,0
540.0,26.0,45.0,8.0,,Salad,0,,Frying,35,1,1,1,0,0,0,0,0
228.0,43.0,4.0,2.0,,Main Dish,0,,Baking,45,1,1,0,1,0,0,0,0
539.0,30.0,39.0,16.0,,Main Dish,0,,Baking,15,1,0,1,0,0,1,1,0
315.0,27.0,22.0,1.0,,Main Dish,0,,Frying,25,1,0,1,0,0,0,0,0
607.0,25.0,54.0,1.0,,Main Dish,0,,Baking,120,0,0,1,0,0,0,0,0
163.0,18.0,7.0,8.0,,Main Dish,0,,Baking,5,0,0,1,0,0,0,0,0
708.0,29.0,47.0,40.0,Lunch,Main Dish,0,,Smoking,20,1,0,1,0,0,1,0,0
569.0,43.0,32.0,29.0,,,0,,Stewing,300,1,0,1,0,0,0,0,0
610.0,33.0,47.0,14.0,Lunch,Salad,0,,Frying,25,1,0,1,0,0,1,0,0
262.0,14.0,15.0,19.0,,Main Dish,0,,Frying,25,0,0,1,0,0,1,0,0
748.0,17.0,48.0,62.0,,Dessert,0,,Baking,210,0,0,0,0,0,1,0,0
339.0,16.0,23.0,19.0,,Main Dish,0,Vegetarian,Baking,10,1,0,0,0,0,1,1,0
128.0,2.0,11.0,8.0,,Salad,1,,Raw Food,45,1,0,0,0,0,0,0,0
201.0,13.0,10.0,18.0,,,0,,Stewing,50,1,0,1,0,1,0,0,1
253.0,23.0,12.0,11.0,,Main Dish,0,,Baking,45,1,0,1,0,0,1,0,0
420.0,33.0,17.0,34.0,,Main Dish,0,,Baking,30,1,0,1,0,0,1,0,0
380.0,40.0,17.0,17.0,,Main Dish,0,,Baking,18,1,0,1,0,0,1,0,0
1044.0,10.0,62.0,118.0,,Dessert,0,,Baking,35,0,1,0,0,0,1,1,0
70.0,1.0,5.0,6.0,,Dessert,1,,Baking,15,0,0,0,0,0,0,0,1
416.0,27.0,14.0,43.0,Lunch,Soup,0,,Boiling,50,1,0,1,0,0,1,1,0
572.0,26.0,18.0,80.0,,Soup,0,,Boiling,5,1,0,1,1,0,0,0,0
669.0,36.0,39.0,43.0,,Soup,1,,Stewing,585,1,0,1,0,0,0,0,0
341.0,33.0,17.0,15.0,,Main Dish,0,,Baking,5,0,0,1,0,0,1,0,0
269.0,7.0,25.0,8.0,,Side Dish,0,,Freezing,5,1,0,0,1,0,0,0,1
150.0,9.0,7.0,13.0,Lunch,Soup,0,,Boiling,35,1,0,1,0,0,1,0,0
199.0,6.0,14.0,10.0,,Side Dish,1,Vegetarian,Frying,30,1,0,0,0,1,0,0,0
264.0,6.0,5.0,50.0,,Side Dish,0,,Baking,35,1,0,0,0,0,0,0,0
250.0,4.0,14.0,30.0,,Dessert,0,,Freezing,15,0,1,0,0,0,1,0,0
638.0,48.0,33.0,37.0,Dinner,Main Dish,1,,Baking,45,1,0,1,0,0,1,1,0
218.0,11.0,14.0,15.0,Lunch,Salad,0,,Grilling,20,1,0,0,1,0,0,0,0
617.0,52.0,35.0,25.0,,Main Dish,0,,Baking,45,1,0,1,0,0,0,0,0
122.0,6.0,9.0,5.0,Lunch,Salad,0,,Raw Food,30,1,1,0,1,0,0,0,0
969.0,55.0,42.0,93.0,,Main Dish,0,,Boiling,0,1,0,0,1,0,1,1,0
275.0,13.0,14.0,22.0,,Main Dish,0,,Boiling,55,1,0,0,1,1,1,1,0
316.0,17.0,18.0,22.0,,Main Dish,0,,Baking,0,0,0,1,0,0,1,1,0
282.0,6.0,13.0,36.0,Breakfast,,0,,Baking,45,0,0,0,0,0,1,1,0
166.0,3.0,8.0,20.0,,Dessert,0,,Baking,0,0,0,0,0,0,1,1,0
320.0,6.0,7.0,59.0,,,0,,Boiling,40,1,0,1,0,0,0,0,0
289.0,24.0,13.0,17.0,,Main Dish,0,,Baking,35,0,0,1,0,0,1,0,0
115.0,1.0,8.0,12.0,,Dessert,0,,Microwave,135,0,0,0,0,0,0,0,0
221.0,3.0,16.0,20.0,,Side Dish,0,,Smoking,0,1,0,0,0,0,1,0,0
225.0,2.0,4.0,45.0,,Dessert,0,,Baking,0,0,1,0,0,0,1,0,0
208.0,2.0,9.0,29.0,,Main Dish,0,Vegetarian,Grilling,45,1,1,0,0,0,0,1,0
259.0,3.0,11.0,34.0,,Main Dish,0,Vegetarian,Raw Food,57,1,1,0,0,0,0,0,0
219.0,1.0,13.0,21.0,,Main Dish,0,Vegetarian,Raw Food,30,1,1,0,0,0,0,1,0
258.0,2.0,13.0,28.0,,Main Dish,0,Vegetarian,Frying,13,1,1,0,0,0,0,0,0
500.0,52.0,25.0,15.0,Lunch,Salad,0,,Freezing,15,1,0,1,1,0,0,0,0
217.0,2.0,8.0,35.0,,Dessert,0,,Baking,0,0,1,0,0,0,1,1,1
257.0,17.0,13.0,22.0,,Main Dish,0,,Baking,15,0,0,1,0,0,0,0,0
315.0,12.0,11.0,45.0,,Soup,0,,Freezing,125,1,1,0,1,0,0,0,0
315.0,10.0,6.0,56.0,,Main Dish,0,Vegetarian,Boiling,30,1,0,0,0,0,0,1,0
238.0,7.0,15.0,22.0,,Side Dish,0,,Baking,0,1,0,0,0,0,1,0,0
584.0,29.0,36.0,38.0,,Main Dish,0,,Baking,40,0,0,1,0,0,1,1,0
293.0,9.0,21.0,20.0,,Side Dish,0,,Grilling,15,1,0,0,0,0,1,1,0
376.0,6.0,22.0,43.0,,Side Dish,0,,Baking,0,0,0,0,0,0,0,1,0
75.0,3.0,4.0,9.0,Snack,Appetizer,0,,Raw Food,10,1,1,0,0,0,0,0,0
126.0,2.0,13.0,1.0,,Side Dish,0,,Raw Food,10,1,0,0,0,0,1,0,1
709.0,36.0,46.0,39.0,,Main Dish,0,,Baking,250,1,0,1,0,0,1,0,0
81.0,3.0,6.0,3.0,Snack,Appetizer,0,,Baking,30,1,0,1,0,0,1,0,0
473.0,15.0,28.0,41.0,,Main Dish,0,,Steaming,50,0,0,0,0,0,1,1,0
421.0,11.0,8.0,74.0,,Side Dish,0,,Boiling,45,1,0,0,0,0,1,1,0
110.0,2.0,11.0,1.0,Snack,Appetizer,0,,Microwave,13,1,0,0,0,0,1,0,0
678.0,36.0,50.0,21.0,,Main Dish,0,,Baking,0,0,0,1,0,0,1,1,0
7.0,0.0,0.0,2.0,Snack,Appetizer,1,,Boiling,27,1,0,0,0,0,0,0,0
839.0,38.0,62.0,34.0,,Main Dish,0,,Frying,30,1,0,1,0,0,1,1,0
870.0,64.0,53.0,32.0,,Main Dish,0,,Grilling,31,0,0,1,0,0,1,0,0
474.0,32.0,27.0,25.0,,Main Dish,1,,Grilling,25,0,0,1,0,0,1,0,0
150.0,1.0,8.0,20.0,,Dessert,0,,Baking,35,0,0,0,0,0,0,1,0
154.0,7.0,13.0,2.0,Snack,Appetizer,0,,Microwave,10,0,0,1,0,0,1,0,0
109.0,0.0,0.0,28.0,,Side Dish,1,,Boiling,5,1,0,0,0,0,0,0,0
207.0,5.0,20.0,3.0,Snack,Appetizer,0,,Baking,55,1,0,1,0,0,1,0,0
528.0,17.0,34.0,41.0,Lunch,Main Dish,0,,Grilling,20,0,0,0,0,0,1,0,0
616.0,37.0,34.0,38.0,,Main Dish,0,,Baking,15,1,0,1,0,0,1,1,0
186.0,19.0,11.0,3.0,,Main Dish,0,,Grilling,495,1,0,1,0,0,0,0,0
407.0,10.0,17.0,60.0,,Main Dish,0,,Frying,40,1,0,0,0,0,0,1,0
82.0,1.0,4.0,11.0,,Dessert,0,,Baking,40,0,1,0,0,0,0,1,0
168.0,2.0,10.0,17.0,,Dessert,0,,Baking,0,0,1,0,0,0,1,1,0
152.0,1.0,9.0,18.0,,Dessert,0,,Baking,10,0,0,0,0,0,0,1,0
126.0,2.0,8.0,12.0,,Dessert,0,,Baking,40,0,1,0,0,0,0,1,1
552.0,6.0,33.0,61.0,,Dessert,0,,Baking,0,1,1,0,0,0,0,1,0
371.0,12.0,25.0,24.0,,Main Dish,0,,Baking,10,0,0,1,0,0,0,1,0
343.0,25.0,20.0,14.0,,Soup,0,,Smoking,360,1,0,1,0,0,0,0,0
121.0,3.0,5.0,19.0,,Side Dish,1,,Raw Food,40,1,0,0,0,0,0,0,0
12.0,1.0,1.0,2.0,,,0,,Frying,20,0,1,0,0,0,0,0,0
472.0,9.0,20.0,64.0,Breakfast,Main Dish,0,,Frying,20,1,0,0,0,0,0,1,0
770.0,70.0,51.0,5.0,Dinner,Main Dish,0,,Frying,25,1,0,0,1,0,0,0,0
221.0,29.0,6.0,13.0,,Main Dish,1,,Grilling,170,1,0,1,0,0,0,1,1
18.0,1.0,0.0,4.0,,Side Dish,0,,Stewing,10,0,0,0,0,0,0,1,0
299.0,24.0,16.0,15.0,,,0,,Grilling,30,1,0,0,1,0,0,1,1
361.0,32.0,22.0,9.0,,,0,,Stewing,225,1,0,1,0,0,0,0,0
481.0,44.0,24.0,23.0,,,0,,Stewing,675,1,0,1,0,0,0,0,0
215.0,10.0,13.0,16.0,Snack,Main Dish,0,,Baking,5,1,0,1,0,0,0,0,0
107.0,2.0,4.0,17.0,,Dessert,0,,Baking,425,0,1,0,0,0,0,1,0
391.0,11.0,13.0,60.0,,,0,,Boiling,40,1,0,1,0,0,1,1,0
210.0,13.0,15.0,6.0,,Main Dish,1,,Frying,55,1,0,1,0,0,0,0,0
860.0,47.0,32.0,94.0,,Main Dish,0,,Boiling,50,1,0,1,1,0,0,1,0
316.0,24.0,8.0,35.0,,Main Dish,0,,Boiling,45,1,0,1,1,0,0,0,0
529.0,18.0,28.0,48.0,,Soup,0,,Boiling,35,1,0,1,0,0,0,0,0
266.0,3.0,14.0,33.0,,Dessert,0,,Baking,125,1,0,0,0,0,1,1,1
34.0,2.0,0.0,7.0,,Salad,1,,Raw Food,10,1,0,0,0,0,0,0,0
446.0,37.0,23.0,23.0,,Main Dish,0,,Frying,10,1,0,1,0,1,0,1,0
48.0,2.0,4.0,2.0,Snack,Appetizer,0,,Baking,35,0,0,0,0,0,1,1,0
338.0,5.0,24.0,30.0,Lunch,Salad,1,,Raw Food,15,1,1,0,0,0,0,0,1
228.0,9.0,8.0,30.0,,Soup,0,,Boiling,20,1,0,1,1,0,0,0,0
94.0,3.0,1.0,22.0,Dinner,Side Dish,0,,Boiling,20,1,1,0,0,0,0,0,0
124.0,2.0,6.0,17.0,,Dessert,0,,Boiling,55,0,0,0,0,0,1,0,0
293.0,3.0,8.0,54.0,,Dessert,0,,Baking,20,0,1,0,0,0,1,1,1
464.0,21.0,26.0,28.0,,Main Dish,0,,Grilling,475,0,1,1,0,0,0,0,0
656.0,28.0,17.0,95.0,,,0,,Boiling,5,1,0,1,0,0,1,1,0
66.0,0.0,4.0,9.0,,Dessert,0,,Baking,40,0,0,0,0,0,1,0,0
436.0,7.0,12.0,78.0,,,0,,Baking,30,0,1,0,0,0,1,1,0
87.0,5.0,6.0,2.0,,Main Dish,1,,Baking,35,0,0,0,0,0,0,1,0
636.0,8.0,33.0,80.0,,Dessert,0,,Baking,45,0,0,0,0,0,1,1,0
108.0,0.0,12.0,2.0,,Side Dish,0,,Freezing,10,0,0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,,,0,,Stewing,10,0,0,0,0,0,0,1,1
299.0,10.0,16.0,27.0,Lunch,Main Dish,0,,Boiling,130,0,0,1,0,0,0,1,0
619.0,9.0,33.0,76.0,,Dessert,0,,Baking,45,0,0,0,0,0,1,1,0
182.0,15.0,12.0,2.0,Breakfast,,1,,Frying,30,1,0,1,0,0,0,0,1
782.0,34.0,63.0,19.0,,Main Dish,0,,Grilling,620,1,0,1,0,0,0,0,0
230.0,3.0,2.0,52.0,,Dessert,0,,Baking,20,0,0,0,0,0,0,1,0
291.0,3.0,16.0,36.0,Breakfast,,0,,Baking,20,0,1,0,0,0,0,1,1
248.0,4.0,6.0,47.0,Breakfast,,0,,Baking,15,0,1,0,0,0,0,1,0
416.0,26.0,19.0,40.0,,,0,,Baking,135,1,0,1,0,0,1,1,1
326.0,7.0,19.0,34.0,,Side Dish,0,,Baking,15,1,0,0,1,0,1,1,0
331.0,19.0,11.0,45.0,,,0,,Frying,45,1,0,1,0,0,0,1,0
287.0,5.0,11.0,43.0,,Dessert,0,,Steaming,49,0,1,0,0,0,1,1,0
484.0,20.0,21.0,57.0,,Main Dish,0,,Frying,40,1,0,1,0,0,0,0,0
689.0,95.0,29.0,6.0,,,0,,Grilling,40,1,0,1,0,1,0,0,0
290.0,26.0,8.0,26.0,Dinner,Main Dish,1,,Frying,45,1,0,1,0,1,0,1,0
675.0,19.0,44.0,51.0,Snack,Appetizer,0,,Frying,55,0,0,1,0,0,0,1,0
360.0,16.0,15.0,40.0,,Main Dish,0,,Stewing,40,1,0,1,0,0,0,0,0
653.0,37.0,14.0,95.0,,Main Dish,0,,Microwave,15,1,0,1,0,1,0,1,0
91.0,4.0,8.0,2.0,Snack,Appetizer,0,,Boiling,45,1,0,0,0,0,0,0,0
211.0,3.0,8.0,34.0,,Dessert,0,,Baking,50,0,1,0,0,0,1,1,1
404.0,4.0,23.0,48.0,,Dessert,0,,Baking,0,0,1,0,0,0,0,0,0
478.0,18.0,4.0,88.0,Lunch,Main Dish,0,,Boiling,57,0,0,1,0,0,0,1,0
338.0,17.0,23.0,14.0,,Main Dish,0,,Frying,15,0,0,0,1,0,0,0,0
548.0,42.0,17.0,53.0,,Soup,0,,Raw Food,40,1,0,1,0,1,0,0,0
25.0,1.0,0.0,4.0,,Soup,1,,Boiling,0,1,0,1,0,1,0,0,0
157.0,11.0,3.0,14.0,Snack,Appetizer,0,,Smoking,140,0,1,0,1,0,0,0,0
258.0,7.0,2.0,50.0,,Main Dish,1,,Boiling,50,1,0,0,0,0,0,0,0
55.0,1.0,2.0,11.0,,Salad,1,,Raw Food,45,1,0,0,0,0,0,0,0
785.0,23.0,47.0,70.0,,Side Dish,0,,Frying,50,1,1,0,1,0,0,1,0
100.0,11.0,4.0,5.0,,Soup,0,,Stewing,20,1,0,0,0,1,0,0,0
137.0,4.0,0.0,24.0,,Side Dish,0,,Boiling,35,1,1,1,0,0,0,0,0
595.0,31.0,11.0,82.0,,Main Dish,0,,Boiling,50,1,0,1,0,1,0,0,0
1657.0,51.0,56.0,246.0,,,0,,Frying,30,1,0,0,1,0,0,1,0
162.0,13.0,10.0,5.0,Breakfast,,0,,Frying,10,0,0,0,0,0,0,0,0
138.0,4.0,2.0,29.0,,Soup,0,,Boiling,35,1,0,1,0,0,1,0,0
63.0,4.0,4.0,3.0,Snack,Main Dish,1,Vegetarian,Frying,25,1,0,0,0,0,0,0,0
74.0,3.0,6.0,1.0,Snack,Appetizer,0,,Raw Food,50,1,0,0,0,0,0,0,0
110.0,3.0,8.0,8.0,,Side Dish,0,,Frying,20,1,0,0,0,0,0,0,0
699.0,31.0,34.0,61.0,,Main Dish,0,,Baking,185,1,0,1,0,0,0,1,0
126.0,4.0,10.0,8.0,Lunch,Side Dish,0,,Raw Food,25,1,0,0,0,0,0,0,0
590.0,32.0,24.0,58.0,Lunch,Main Dish,0,,Frying,32,1,0,1,0,0,0,1,0
256.0,21.0,17.0,5.0,,Main Dish,0,,Frying,10,0,0,1,0,0,0,1,0
630.0,28.0,37.0,54.0,Dinner,Main Dish,0,,Frying,25,1,0,0,1,0,0,1,0
170.0,1.0,18.0,3.0,Lunch,Side Dish,0,,Freezing,5,0,1,0,0,0,0,0,0
310.0,26.0,16.0,20.0,,Main Dish,0,,Baking,40,1,0,1,1,0,0,1,0
51.0,1.0,2.0,9.0,,Side Dish,0,,Steaming,50,1,0,0,0,0,0,0,0
97.0,3.0,7.0,9.0,,Side Dish,0,,Frying,20,1,0,0,0,0,0,0,0
201.0,4.0,7.0,32.0,,Main Dish,0,,Boiling,45,1,0,1,0,1,0,0,0
673.0,17.0,17.0,117.0,,Main Dish,1,,Boiling,35,1,0,0,0,1,0,0,0
621.0,28.0,52.0,7.0,Snack,Appetizer,1,,Frying,55,1,0,1,0,0,0,0,0
326.0,29.0,14.0,21.0,,,0,,Baking,178,1,0,1,0,0,1,0,0
325.0,5.0,7.0,59.0,,Side Dish,0,,Steaming,0,1,0,0,0,0,0,1,0
247.0,5.0,7.0,42.0,,Side Dish,0,,Frying,35,1,0,1,0,0,0,1,0
45.0,1.0,0.0,11.0,,Salad,0,,Boiling,10,0,1,0,0,0,0,0,0
252.0,28.0,14.0,4.0,Breakfast,,0,,Baking,25,1,0,1,1,0,1,0,0
349.0,4.0,9.0,67.0,,Dessert,0,,Baking,50,0,1,0,0,0,1,1,0
297.0,19.0,16.0,19.0,,,0,,Microwave,525,1,0,1,0,0,0,0,0
204.0,35.0,3.0,11.0,Snack,Appetizer,1,,Freezing,30,1,1,0,1,0,0,0,0
183.0,18.0,9.0,8.0,,Main Dish,1,,Grilling,20,0,0,1,0,0,1,1,0
119.0,3.0,2.0,22.0,,Main Dish,0,,Baking,45,0,0,0,0,0,0,1,0
309.0,29.0,10.0,28.0,,Soup,0,,Frying,500,1,0,1,0,0,0,0,0
166.0,1.0,11.0,17.0,,Side Dish,0,,Stewing,15,1,0,0,0,0,0,0,0
36.0,1.0,0.0,9.0,,Side Dish,0,,Stewing,5,0,0,0,0,1,0,0,0
159.0,2.0,8.0,21.0,,Dessert,0,,Freezing,15,0,1,0,0,0,1,0,0
399.0,13.0,11.0,60.0,,Side Dish,0,,Boiling,30,1,0,0,0,0,1,0,0
124.0,7.0,6.0,11.0,Lunch,Soup,0,,Boiling,45,1,0,1,0,0,0,0,0
275.0,3.0,14.0,37.0,,Dessert,0,,Baking,0,0,0,0,0,0,1,1,0
168.0,14.0,9.0,8.0,,Soup,0,,Boiling,30,0,0,1,0,0,0,0,0
235.0,15.0,15.0,9.0,Lunch,Main Dish,0,,Frying,20,1,0,1,0,0,0,0,0
310.0,4.0,16.0,39.0,,Dessert,0,,Baking,130,1,0,0,0,0,0,0,0
143.0,1.0,8.0,16.0,,Dessert,0,,Baking,10,0,0,0,0,0,0,0,0
236.0,3.0,1.0,55.0,,Dessert,1,,Baking,20,0,0,0,0,0,0,1,0
259.0,2.0,9.0,43.0,,Dessert,0,,Boiling,15,0,0,0,0,0,0,0,0
